Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score
Shanghai Masters,2024-10-03 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Hijikata R.,Kecmanovic M.,Kecmanovic M.,78,55,718,945,2.5,1.53,2-6 2-6
Shanghai Masters,2024-10-03 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Munar J.,Gaston H.,Munar J.,63,80,839,703,1.44,2.75,6-3 6-3
Shanghai Masters,2024-10-03 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Duckworth J.,Goffin D.,Goffin D.,75,66,748,800,2.75,1.44,4-6 2-6
Shanghai Masters,2024-10-03 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Berrettini M.,O Connell C.,Berrettini M.,44,71,1215,765,1.36,3.2,7-6 7-6
Shanghai Masters,2024-10-03 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Martinez P.,Mensik J.,Mensik J.,45,65,1207,822,3.0,1.4,1-6 7-5 4-6
Shanghai Masters,2024-10-03 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Griekspoor T.,Diaz Acosta F.,Griekspoor T.,40,59,1305,865,1.2,4.5,6-4 6-7 6-3
Shanghai Masters,2024-10-03 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Tu L.,Giron M.,Giron M.,191,47,304,1140,2.5,1.53,1-6 6-7
Shanghai Masters,2024-10-03 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Watanuki Y.,Kotov P.,Watanuki Y.,336,56,149,907,2.0,1.8,6-7 6-4 7-5
Shanghai Masters,2024-10-03 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Ramanathan R.,Shevchenko A.,Shevchenko A.,332,58,153,875,4.33,1.22,1-6 6-7
Shanghai Masters,2024-10-03 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Safiullin R.,Zhukayev B.,Safiullin R.,61,196,853,298,1.2,4.5,7-6 6-4
Shanghai Masters,2024-10-03 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Zhang Zh.,Bergs Z.,Bergs Z.,41,73,1270,763,1.73,2.1,4-6 3-6
Shanghai Masters,2024-10-03 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Bellucci M.,Harris B.,Bellucci M.,101,106,574,552,1.4,3.0,6-3 6-4
Shanghai Masters,2024-10-03 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Kovacevic A.,Atmane T.,Atmane T.,76,161,740,369,2.1,1.73,4-6 6-7
Shanghai Masters,2024-10-03 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Wawrinka S.,Mpetshi G.,Wawrinka S.,236,50,243,1073,2.1,1.73,7-6 7-6
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,1st Round,3,Bu Y.,Michelsen A.,Michelsen A.,69,43,780,1215,2.38,1.57,3-6 4-6
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Paul T.,Fognini F.,Paul T.,13,81,3045,691,1.07,9.0,6-1 6-3
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Rinderknech A.,Tabilo A.,Tabilo A.,62,23,843,1963,2.0,1.8,3-6 2-6
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Shelton B.,Shapovalov D.,Shelton B.,16,102,2580,568,1.67,2.2,6-3 7-5
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Muller A.,Muller A.,22,74,2170,748,1.25,4.0,3-6 2-6
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Monfils G.,Baez S.,Monfils G.,46,26,1160,1760,1.33,3.4,6-3 4-6 6-4
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Svajda Z.,Arnaldi M.,Arnaldi M.,131,36,452,1350,2.75,1.44,7-6 2-6 4-6
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Nishikori K.,Tsitsipas S.,12,153,3390,388,1.5,2.63,7-6 6-4
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Cazaux A.,Humbert U.,Humbert U.,92,15,622,2645,3.75,1.29,3-6 2-6
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Carballes Baena R.,Fils A.,Carballes Baena R.,54,21,955,2250,3.5,1.3,7-6 7-6
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Van De Zandschulp B.,Etcheverry T.,Etcheverry T.,67,37,799,1335,1.91,1.91,6-7 6-3 5-7
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Machac T.,Davidovich Fokina A.,Machac T.,33,64,1449,825,1.57,2.38,1-6 7-6 6-4
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Seyboth Wild T.,Medvedev D.,Medvedev D.,88,5,656,5375,9.0,1.07,5-7 5-7
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Wu Y.,Jarry N.,Wu Y.,560,29,63,1555,2.0,1.8,6-2 6-1
Shanghai Masters,2024-10-04 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Ruud C.,Vukic A.,Vukic A.,9,91,3965,624,1.33,3.4,4-6 4-6
Shanghai Masters,2024-10-05 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Alcaraz C.,Shang J.,Alcaraz C.,2,51,7010,1045,1.08,8.0,6-2 6-2
Shanghai Masters,2024-10-05 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Nakashima B.,Watanuki Y.,Watanuki Y.,35,336,1375,149,1.29,3.75,6-7 3-6
Shanghai Masters,2024-10-05 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Mensik J.,Rublev A.,Mensik J.,65,6,822,4700,3.5,1.3,6-7 6-4 6-3
Shanghai Masters,2024-10-05 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Cerundolo F.,Shevchenko A.,Shevchenko A.,31,58,1550,875,1.4,3.0,6-7 5-7
Shanghai Masters,2024-10-05 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Sinner J.,Daniel T.,Sinner J.,1,93,11010,619,1.02,21.0,6-1 6-4
Shanghai Masters,2024-10-05 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Munar J.,Lehecka J.,Lehecka J.,63,34,839,1400,3.4,1.33,6-7 4-6
Shanghai Masters,2024-10-05 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Popyrin A.,Kecmanovic M.,Popyrin A.,24,55,1825,945,1.57,2.38,6-3 6-2
Shanghai Masters,2024-10-05 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Michelsen A.,Djokovic N.,Djokovic N.,43,4,1215,5560,4.5,1.2,6-7 6-7
Shanghai Masters,2024-10-05 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Bellucci M.,Zverev A.,3,101,6705,574,1.17,5.0,6-4 6-2
Shanghai Masters,2024-10-07 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Atmane T.,Fritz T.,Fritz T.,161,7,369,4060,7.0,1.1,6-7 6-7
Shanghai Masters,2024-10-07 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Safiullin R.,Bublik A.,Safiullin R.,61,27,853,1690,1.62,2.3,6-4 6-2
Shanghai Masters,2024-10-07 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Thompson J.,Griekspoor T.,Griekspoor T.,28,40,1571,1305,1.73,2.1,3-6 2-6
Shanghai Masters,2024-10-07 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Dimitrov G.,Bergs Z.,Dimitrov G.,10,73,3840,763,1.4,3.0,6-3 3-6 6-2
Shanghai Masters,2024-10-07 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Musetti L.,Goffin D.,Goffin D.,18,66,2425,800,1.44,2.75,6-1 6-7 2-6
Shanghai Masters,2024-10-07 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Giron M.,Khachanov K.,Giron M.,47,25,1140,1780,2.63,1.5,6-4 6-3
Shanghai Masters,2024-10-07 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Zhou Y.,Tiafoe F.,Tiafoe F.,440,17,97,2560,10.0,1.06,2-6 4-6
Shanghai Masters,2024-10-07 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Rune H.,Berrettini M.,Rune H.,14,44,2935,1215,1.8,2.0,4-6 6-4 6-3
Shanghai Masters,2024-10-07 00:00:00,Masters 1000,Outdoor,Hard,2nd Round,3,Wawrinka S.,Cobolli F.,Cobolli F.,236,30,243,1552,3.2,1.36,7-6 6-7 3-6
Shanghai Masters,2024-10-06 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Medvedev D.,Arnaldi M.,Medvedev D.,5,36,5375,1350,1.17,5.0,5-7 6-4 6-4
Shanghai Masters,2024-10-06 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Etcheverry T.,Sinner J.,Sinner J.,37,1,1335,11010,15.0,1.03,7-6 4-6 2-6
Shanghai Masters,2024-10-06 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Alcaraz C.,Wu Y.,Alcaraz C.,2,560,7010,63,1.03,15.0,7-6 6-3
Shanghai Masters,2024-10-06 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Tabilo A.,Paul T.,Paul T.,23,13,1963,3045,4.0,1.25,7-6 6-7 2-6
Shanghai Masters,2024-10-08 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Machac T.,Vukic A.,Machac T.,33,91,1449,624,1.4,3.0,6-4 6-2
Shanghai Masters,2024-10-08 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Humbert U.,Monfils G.,Monfils G.,15,46,2645,1160,1.36,3.2,6-7 6-2 1-6
Shanghai Masters,2024-10-08 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Tsitsipas S.,Muller A.,Tsitsipas S.,12,74,3390,748,1.22,4.33,6-3 7-5
Shanghai Masters,2024-10-08 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Shevchenko A.,Mensik J.,Mensik J.,58,65,875,822,3.2,1.36,1-6 7-6 2-6
Shanghai Masters,2024-10-08 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Fritz T.,Watanuki Y.,Fritz T.,7,336,4060,149,1.2,4.5,6-3 6-4
Shanghai Masters,2024-10-08 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Carballes Baena R.,Shelton B.,Shelton B.,54,16,955,2580,5.0,1.17,3-6 4-6
Shanghai Masters,2024-10-08 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Dimitrov G.,Popyrin A.,Dimitrov G.,10,24,3840,1825,1.67,2.2,7-6 6-2
Shanghai Masters,2024-10-08 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Tiafoe F.,Safiullin R.,Safiullin R.,17,61,2560,853,1.67,2.2,7-5 5-7 6-7
Shanghai Masters,2024-10-08 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Rune H.,Lehecka J.,Rune H.,14,34,2935,1400,1.53,2.5,6-4 7-5
Shanghai Masters,2024-10-08 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Cobolli F.,Djokovic N.,Djokovic N.,30,4,1552,5560,7.0,1.1,1-6 2-6
Shanghai Masters,2024-10-08 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Goffin D.,Giron M.,Goffin D.,66,47,800,1140,2.2,1.67,1-6 6-3 7-5
Shanghai Masters,2024-10-08 00:00:00,Masters 1000,Outdoor,Hard,3rd Round,3,Griekspoor T.,Zverev A.,Zverev A.,40,3,1305,6705,4.33,1.22,6-7 6-2 6-7
Shanghai Masters,2024-10-09 00:00:00,Masters 1000,Outdoor,Hard,4th Round,3,Sinner J.,Shelton B.,Sinner J.,1,16,11010,2580,1.17,5.0,6-4 7-6
Shanghai Masters,2024-10-09 00:00:00,Masters 1000,Outdoor,Hard,4th Round,3,Tsitsipas S.,Medvedev D.,Medvedev D.,12,5,3390,5375,3.0,1.4,6-7 3-6
Shanghai Masters,2024-10-09 00:00:00,Masters 1000,Outdoor,Hard,4th Round,3,Alcaraz C.,Monfils G.,Alcaraz C.,2,46,7010,1160,1.06,10.0,6-4 7-5
Shanghai Masters,2024-10-09 00:00:00,Masters 1000,Outdoor,Hard,4th Round,3,Paul T.,Machac T.,Machac T.,13,33,3045,1449,1.53,2.5,6-3 4-6 3-6
Shanghai Masters,2024-10-09 00:00:00,Masters 1000,Outdoor,Hard,4th Round,3,Mensik J.,Dimitrov G.,Mensik J.,65,10,822,3840,3.2,1.36,6-3 3-6 6-4
Shanghai Masters,2024-10-09 00:00:00,Masters 1000,Outdoor,Hard,4th Round,3,Safiullin R.,Djokovic N.,Djokovic N.,61,4,853,5560,7.0,1.1,3-6 2-6
Shanghai Masters,2024-10-09 00:00:00,Masters 1000,Outdoor,Hard,4th Round,3,Fritz T.,Rune H.,Fritz T.,7,14,4060,2935,1.53,2.5,6-1 6-2
Shanghai Masters,2024-10-09 00:00:00,Masters 1000,Outdoor,Hard,4th Round,3,Zverev A.,Goffin D.,Goffin D.,3,66,6705,800,1.14,5.5,4-6 5-7
Shanghai Masters,2024-10-10 00:00:00,Masters 1000,Outdoor,Hard,Quarterfinals,3,Sinner J.,Medvedev D.,Sinner J.,1,5,11010,5375,1.29,3.75,6-1 6-4
Shanghai Masters,2024-10-10 00:00:00,Masters 1000,Outdoor,Hard,Quarterfinals,3,Alcaraz C.,Machac T.,Machac T.,2,33,7010,1449,1.08,8.0,6-7 5-7
Shanghai Masters,2024-10-11 00:00:00,Masters 1000,Outdoor,Hard,Quarterfinals,3,Fritz T.,Goffin D.,Fritz T.,7,66,4060,800,1.14,5.5,6-3 6-4
Shanghai Masters,2024-10-11 00:00:00,Masters 1000,Outdoor,Hard,Quarterfinals,3,Mensik J.,Djokovic N.,Djokovic N.,65,4,822,5560,7.0,1.1,7-6 1-6 4-6
Shanghai Masters,2024-10-12 00:00:00,Masters 1000,Outdoor,Hard,Semifinals,3,Sinner J.,Machac T.,Sinner J.,1,33,11010,1449,1.11,6.5,6-4 7-5
Shanghai Masters,2024-10-12 00:00:00,Masters 1000,Outdoor,Hard,Semifinals,3,Fritz T.,Djokovic N.,Djokovic N.,7,4,4060,5560,3.0,1.4,4-6 6-7
Shanghai Masters,2024-10-13 00:00:00,Masters 1000,Outdoor,Hard,The Final,3,Sinner J.,Djokovic N.,Sinner J.,4,4,11010,5560,1.4,3.0,7-6 6-3
Almaty Open,2024-10-14 00:00:00,ATP250,Indoor,Hard,1st Round,3,Wong C.,Engel J.,Engel J.,133,458,452,91,1.4,3.0,5-7 4-6
Almaty Open,2024-10-14 00:00:00,ATP250,Indoor,Hard,1st Round,3,Marterer M.,Dzumhur D.,Marterer M.,114,100,507,584,1.8,2.0,7-5 6-4
Almaty Open,2024-10-14 00:00:00,ATP250,Indoor,Hard,1st Round,3,Marozsan F.,Coric B.,Coric B.,57,96,940,595,1.73,2.1,4-6 6-7
Almaty Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Diallo G.,O Connell C.,Diallo G.,118,72,497,762,1.8,2.0,7-6 6-2
Almaty Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Safiullin R.,Mannarino A.,Mannarino A.,58,56,908,949,1.4,3.0,7-5 6-7 3-6
Almaty Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Virtanen O.,Fognini F.,Virtanen O.,116,76,499,721,1.57,2.38,6-3 7-6
Almaty Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Hassan B.,Zhukayev B.,Zhukayev B.,245,213,227,272,2.0,1.8,4-6 1-6
Almaty Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Evans D.,Daniel T.,Evans D.,180,89,326,636,1.44,2.75,6-2 7-6
Almaty Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Zhang Zh.,Karatsev A.,Karatsev A.,46,139,1190,425,1.73,2.1,4-6 6-7
Almaty Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Shevchenko A.,Kukushkin M.,Shevchenko A.,61,111,900,524,1.67,2.2,7-6 7-6
Almaty Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,1st Round,3,Duckworth J.,Vukic A.,Vukic A.,63,85,848,669,2.63,1.5,4-6 5-7
Almaty Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,1st Round,3,Machac T.,Skatov T.,Machac T.,25,192,1749,299,1.11,6.5,6-3 6-4
Almaty Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Engel J.,Cerundolo F.,Cerundolo F.,458,31,91,1470,4.5,1.2,4-6 6-7
Almaty Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Diallo G.,Coric B.,Diallo G.,118,96,497,595,1.73,2.1,7-6 6-4
Almaty Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Marterer M.,Tabilo A.,Tabilo A.,114,23,507,1983,2.75,1.44,2-6 4-6
Almaty Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Shevchenko A.,Karatsev A.,Shevchenko A.,61,139,900,425,2.0,1.8,6-1 6-7 7-5
Almaty Open,2024-10-17 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Virtanen O.,Khachanov K.,Khachanov K.,116,26,499,1745,2.75,1.44,6-7 6-7
Almaty Open,2024-10-17 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Vukic A.,Mannarino A.,Vukic A.,85,56,669,949,1.69,2.1,7-6 6-3
Almaty Open,2024-10-17 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Evans D.,Tiafoe F.,Tiafoe F.,180,15,326,2600,3.0,1.4,7-6 6-7 3-6
Almaty Open,2024-10-18 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Diallo G.,Tabilo A.,Diallo G.,118,23,497,1983,2.0,1.8,3-6 6-3 6-4
Almaty Open,2024-10-18 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Shevchenko A.,Cerundolo F.,Cerundolo F.,61,31,900,1470,2.2,1.67,2-6 3-6
Almaty Open,2024-10-18 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Vukic A.,Tiafoe F.,Vukic A.,85,15,669,2600,3.0,1.4,6-2 7-6
Almaty Open,2024-10-18 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Zhukayev B.,Khachanov K.,Khachanov K.,213,26,272,1745,3.75,1.29,2-6 4-6
Almaty Open,2024-10-19 00:00:00,ATP250,Indoor,Hard,Semifinals,3,Diallo G.,Cerundolo F.,Diallo G.,118,31,497,1470,1.8,2.0,6-4 6-2
Almaty Open,2024-10-19 00:00:00,ATP250,Indoor,Hard,Semifinals,3,Vukic A.,Khachanov K.,Khachanov K.,85,26,669,1745,2.63,1.5,7-6 3-6 4-6
Almaty Open,2024-10-20 00:00:00,ATP250,Indoor,Hard,The Final,3,Khachanov K.,Diallo G.,Khachanov K.,26,118,1745,497,1.62,2.3,6-2 5-7 6-3
European Open,2024-10-14 00:00:00,ATP250,Indoor,Hard,1st Round,3,Koepfer D.,Carballes Baena R.,Carballes Baena R.,81,54,686,980,2.0,1.8,4-6 0-6
European Open,2024-10-14 00:00:00,ATP250,Indoor,Hard,1st Round,3,Navone M.,Monteiro T.,Navone M.,43,88,1238,636,2.0,1.8,6-3 4-6 7-6
European Open,2024-10-14 00:00:00,ATP250,Indoor,Hard,1st Round,3,Gasquet R.,Etcheverry T.,Etcheverry T.,135,35,446,1375,3.0,1.4,6-7 4-6
European Open,2024-10-14 00:00:00,ATP250,Indoor,Hard,1st Round,3,Fucsovics M.,Collignon R.,Fucsovics M.,93,164,614,358,1.8,2.0,6-2 6-0
European Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Munar J.,Lehecka J.,Lehecka J.,65,33,844,1440,4.0,1.25,1-6 4-6
European Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Gaston H.,Vatutin A.,Gaston H.,77,336,693,148,1.62,2.3,3-6 6-3 6-3
European Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Van De Zandschulp B.,Giron M.,Giron M.,68,47,804,1165,1.91,1.91,4-6 1-6
European Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Bautista Agut R.,Van Assche L.,Bautista Agut R.,60,119,906,496,1.91,1.91,6-2 6-1
European Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Mpetshi G.,Seyboth Wild T.,Seyboth Wild T.,48,80,1076,686,1.73,2.1,6-7 3-6
European Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Bergs Z.,Diaz Acosta F.,Bergs Z.,69,67,793,830,1.17,5.0,7-5 6-4
European Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Blockx A.,Rinderknech A.,Rinderknech A.,231,62,247,860,2.3,1.62,3-6 1-6
European Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,1st Round,3,Altmaier D.,Bailly G.,Altmaier D.,84,869,672,21,1.57,2.38,6-4 6-3
European Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Etcheverry T.,Bautista Agut R.,Bautista Agut R.,35,60,1375,906,1.8,2.0,6-7 4-6
European Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Gaston H.,Navone M.,Gaston H.,77,43,693,1238,2.1,1.73,6-4 6-7 7-6
European Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Carballes Baena R.,De Minaur A.,De Minaur A.,54,9,980,3610,5.0,1.17,6-2 4-6 2-6
European Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Auger-Aliassime F.,Fucsovics M.,Auger-Aliassime F.,21,93,2155,614,1.44,2.75,6-7 6-4 6-2
European Open,2024-10-17 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Altmaier D.,Lehecka J.,Lehecka J.,84,33,672,1440,5.0,1.17,4-6 3-6
European Open,2024-10-17 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Giron M.,Rinderknech A.,Giron M.,47,62,1165,860,1.62,2.3,7-6 7-6
European Open,2024-10-17 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Seyboth Wild T.,Tsitsipas S.,Tsitsipas S.,80,11,686,3445,4.0,1.25,6-7 6-4 5-7
European Open,2024-10-17 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Bergs Z.,Baez S.,Bergs Z.,69,27,793,1725,1.25,4.0,6-3 6-4
European Open,2024-10-18 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Bautista Agut R.,Bautista Agut R.,21,60,2155,906,1.33,3.4,6-3 2-6 6-7
European Open,2024-10-18 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Gaston H.,De Minaur A.,Gaston H.,77,9,693,3610,5.5,1.14,6-3 3-6 7-5
European Open,2024-10-18 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Tsitsipas S.,Lehecka J.,Lehecka J.,11,33,3445,1440,2.0,1.8,4-6 4-6
European Open,2024-10-18 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Giron M.,Bergs Z.,Giron M.,47,69,1165,793,2.1,1.69,6-2 6-2
European Open,2024-10-19 00:00:00,ATP250,Indoor,Hard,Semifinals,3,Gaston H.,Bautista Agut R.,Bautista Agut R.,77,60,693,906,3.0,1.4,3-6 4-6
European Open,2024-10-19 00:00:00,ATP250,Indoor,Hard,Semifinals,3,Lehecka J.,Giron M.,Lehecka J.,33,47,1440,1165,1.44,2.75,6-3 4-6 6-2
European Open,2024-10-20 00:00:00,ATP250,Indoor,Hard,The Final,3,Lehecka J.,Bautista Agut R.,Bautista Agut R.,33,60,1440,906,1.36,3.2,5-7 1-6
Nordic Open,2024-10-14 00:00:00,ATP250,Indoor,Hard,1st Round,3,Stricker D.,Kovacevic A.,Stricker D.,317,90,162,624,1.8,2.0,6-4 5-7 6-4
Nordic Open,2024-10-14 00:00:00,ATP250,Indoor,Hard,1st Round,3,Huesler M.A.,Sonego L.,Sonego L.,152,50,383,1046,2.0,1.8,6-7 5-7
Nordic Open,2024-10-14 00:00:00,ATP250,Indoor,Hard,1st Round,3,Griekspoor T.,Kotov P.,Griekspoor T.,37,59,1345,907,1.44,2.75,6-4 6-3
Nordic Open,2024-10-14 00:00:00,ATP250,Indoor,Hard,1st Round,3,Darderi L.,Berrettini M.,Berrettini M.,44,42,1228,1245,6.0,1.13,4-6 3-6
Nordic Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Fearnley J.,Moutet C.,Fearnley J.,99,71,588,764,1.4,3.0,6-2 7-6
Nordic Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Norrie C.,Kecmanovic M.,Kecmanovic M.,52,55,989,965,2.0,1.8,4-6 4-6
Nordic Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Djere L.,Martinez P.,Djere L.,113,39,516,1321,1.44,2.75,6-2 6-0
Nordic Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Ymer E.,Jarry N.,Jarry N.,252,34,219,1385,2.2,1.67,6-2 4-6 6-7
Nordic Open,2024-10-15 00:00:00,ATP250,Indoor,Hard,1st Round,3,Muller A.,Borg L.,Muller A.,70,590,785,57,1.1,7.0,6-3 7-6
Nordic Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,1st Round,3,Tirante T.A.,Davidovich Fokina A.,Davidovich Fokina A.,121,64,484,845,4.5,1.2,6-7 2-6
Nordic Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,1st Round,3,Wawrinka S.,Nakashima B.,Wawrinka S.,217,38,263,1340,3.0,1.4,6-4 6-4
Nordic Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,1st Round,3,Nagal S.,Halys Q.,Halys Q.,78,95,691,603,4.5,1.2,0-6 4-6
Nordic Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Griekspoor T.,Fearnley J.,Griekspoor T.,37,99,1345,588,1.73,2.1,7-6 6-3
Nordic Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Berrettini M.,Stricker D.,Stricker D.,42,317,1245,162,1.2,4.5,6-7 4-6
Nordic Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Ruud C.,Sonego L.,Ruud C.,8,50,3885,1046,1.57,2.38,6-3 7-6
Nordic Open,2024-10-16 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Djere L.,Paul T.,Paul T.,113,13,516,3055,4.33,1.22,2-6 6-7
Nordic Open,2024-10-17 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Kecmanovic M.,Jarry N.,Kecmanovic M.,55,34,965,1385,1.44,2.75,6-4 4-6 7-6
